x_CNCS_para, u_arr_CNCS_para,bound_arr_CNCS_para, spacing_arr_CNCS_para
0.7812,0.0000,0.0000,512.0000
0.7832,0.0000,0.0000,512.0000
0.7852,0.0000,0.0000,512.0000
0.7871,0.0000,0.0000,512.0000
0.7891,0.0000,0.0000,512.0000
0.7910,0.0000,0.0000,512.0000
0.7930,0.0000,0.0000,512.0000
0.7949,0.0000,0.0000,512.0000
0.7969,0.0000,0.0000,512.0000
0.7988,0.0000,0.0000,512.0000
0.8008,0.0000,0.0000,512.0000
0.8027,0.0000,0.0000,512.0000
0.8047,0.0000,0.0000,512.0000
0.8066,0.0000,0.0000,512.0000
0.8086,0.0000,0.0000,512.0000
0.8105,0.0000,0.0000,512.0000
0.8125,0.0000,0.0000,512.0000
0.8145,0.0000,0.0000,512.0000
0.8164,0.0000,0.0000,512.0000
0.8184,0.0000,0.0000,512.0000
0.8203,0.0000,0.0000,512.0000
0.8223,0.0000,0.0000,512.0000
0.8242,0.0000,0.0000,512.0000
0.8262,0.0000,0.0000,512.0000
0.8281,0.0000,0.0000,512.0000
0.8301,0.0000,0.0000,512.0000
0.8320,0.0000,0.0000,512.0000
0.8340,0.0000,0.0000,512.0000
0.8359,0.0000,0.0000,512.0000
0.8379,0.0000,0.0000,512.0000
0.8398,0.0000,0.0000,512.0000
0.8418,0.0000,0.0000,512.0000
0.8438,0.0000,0.0000,512.0000
0.8457,0.0000,0.0000,512.0000
0.8477,0.0000,0.0000,512.0000
0.8496,-0.0000,0.0000,512.0000
0.8516,0.0000,0.0000,512.0000
0.8535,-0.0000,0.0000,512.0000
0.8555,0.0000,0.0000,512.0000
0.8574,-0.0000,0.0000,512.0000
0.8594,0.0000,0.0000,512.0000
0.8613,-0.0000,0.0000,512.0000
0.8633,0.0000,0.0000,512.0000
0.8652,0.0000,0.0000,512.0000
0.8672,-0.0000,0.0000,512.0000
0.8691,0.0000,0.0000,512.0000
0.8711,-0.0000,0.0000,512.0000
0.8730,0.0000,0.0000,512.0000
0.8750,-0.0000,0.0000,512.0000
0.8770,0.0000,0.0000,512.0000
0.8789,-0.0000,0.0000,512.0000
0.8809,0.0000,0.0000,512.0000
0.8828,-0.0000,0.0000,512.0000
0.8848,0.0000,0.0000,512.0000
0.8867,0.0000,0.0000,512.0000
0.8887,-0.0000,0.0000,512.0000
0.8906,0.0000,0.0000,512.0000
0.8926,-0.0000,0.0000,512.0000
0.8945,0.0000,0.0000,512.0000
0.8965,-0.0000,0.0000,512.0000
0.8984,0.0000,0.0000,512.0000
0.9004,-0.0000,0.0000,512.0000
0.9023,-0.0000,0.0000,512.0000
0.9043,-0.0000,0.0000,512.0000
0.9062,0.0000,0.0000,512.0000
0.9082,-0.0000,0.0000,512.0000
0.9102,0.0000,0.0000,512.0000
0.9121,0.0000,0.0000,512.0000
0.9141,-0.0000,0.0000,512.0000
0.9160,0.0000,0.0000,512.0000
0.9180,-0.0000,0.0000,512.0000
0.9199,-0.0000,0.0000,512.0000
0.9219,0.0000,0.0000,512.0000
0.9238,0.0000,0.0000,512.0000
0.9258,-0.0000,0.0000,512.0000
0.9277,0.0000,0.0000,512.0000
0.9297,-0.0000,0.0000,512.0000
0.9316,0.0000,0.0000,512.0000
0.9336,0.0000,0.0000,512.0000
0.9355,-0.0000,0.0000,512.0000
0.9375,0.0000,0.0000,512.0000
0.9395,-0.0000,0.0000,512.0000
0.9414,-0.0000,0.0000,512.0000
0.9434,0.0000,0.0000,512.0000
0.9453,-0.0000,0.0000,512.0000
0.9473,0.0000,0.0000,512.0000
0.9492,-0.0000,0.0000,512.0000
0.9512,-0.0000,0.0000,512.0000
0.9531,0.0000,0.0000,512.0000
0.9551,-0.0000,0.0000,512.0000
0.9570,0.0000,0.0000,512.0000
0.9590,-0.0000,0.0000,512.0000
0.9609,0.0000,0.0000,512.0000
0.9629,-0.0000,0.0000,512.0000
0.9648,0.0000,0.0000,512.0000
0.9668,-0.0000,0.0000,512.0000
0.9688,0.0000,0.0000,512.0000
0.9707,0.0000,0.0000,512.0000
0.9727,-0.0000,0.0000,512.0000
0.9746,0.0000,0.0000,512.0000
0.9766,-0.0000,0.0000,512.0000
0.9785,0.0000,0.0000,512.0000
0.9805,-0.0000,0.0000,512.0000
0.9824,0.0000,0.0000,512.0000
0.9844,0.0000,0.0000,512.0000
0.9863,-0.0000,0.0000,512.0000
0.9883,0.0000,0.0000,512.0000
0.9902,0.0000,0.0000,512.0000
0.9922,-0.0000,0.0000,512.0000
0.9941,-0.0000,0.0000,512.0000
0.9961,0.0000,0.0000,512.0000
0.9980,0.0000,0.0000,512.0000
